iy	493.6198426854022	2338.967276394909
iy	416.5256066475153	2423.673113055045
iy	453.0673184410833	2365.148357839485
iy	459.51720672850814	2452.528728437031
iy	551.8924250060024	2451.594708399156
iy	495.5148725747008	2205.877316967569
iy	457.6420929240017	2174.1868876424355
iy	422.45781015969106	2394.5596768403484
iy	415.38123514124004	2304.7747383077262
iy	500.20821181823055	2510.6712883079817
iy	372.6493731417612	2441.112726697878
iy	456.1380132362335	2373.988823498579
iy	451.2691339517831	2568.4806977631088
iy	507.62106163171103	2293.371550105087
iy	516.4112097127746	2260.2221922098843
iy	356.2021377712717	2484.327421007694
iy	414.04038286292257	2514.735024817262
iy	389.9947677748259	2205.1593522803446
iy	358.94717569001955	2032.5352376688586
iy	498.40548927119687	2197.8011525595043
iy	482.1265320562188	2264.127455601286
iy	444.8918837598446	2060.7920936959404
iy	437.3201606258024	2529.797869859885
iy	376.2906661185184	2534.78711663271
iy	355.10698610794475	2550.0588904501906
iy	441.0311671855807	2344.061887167333
iy	468.86882789784516	2187.7752459382914
iy	462.5803165148436	2308.8400137220456
iy	453.03435190475096	2355.511264986036
iy	501.7522332551488	2247.791584091042
iy	558.4993466531772	2282.5579926184255
iy	468.68988851497744	2460.7088803090355
iy	508.9249607461244	2370.55338335562
iy	435.5325108107063	2205.945020609826
iy	363.7077278568909	2377.434382292369
iy	484.0081551667099	2349.382160146439
iy	350.78152190629305	2485.9609800295134
iy	473.81482817616086	2196.4917560770537
iy	399.54112548293597	1963.436962215248
iy	447.37314337797795	2084.742879533476
iy	485.41114108427394	2653.999031530223
iy	509.1231723760038	2341.388782200995
iy	450.4469704025798	1777.5045061553358
iy	434.92107917366604	2349.38033475966
iy	433.1377103195141	2519.640746554568
iy	411.8144754156458	2079.8537951574062
iy	335.98930916441645	2683.5123723138527
iy	474.5460286671335	2041.318139879398
iy	422.21870798898556	2081.2965453058405
iy	396.46103693786426	2397.9721242378214
iy	526.7752415211863	2443.7465304454863
iy	440.19807874846794	2269.293492757653
iy	504.42774367561344	1916.5824958063126
iy	451.77304851731174	2345.20005273002
iy	436.6333336853732	2127.354155469949
iy	429.1851851220015	2129.0159004171155
iy	512.7493033935352	2292.3624270397
iy	636.0890861446004	2183.48046857261
iy	497.8045979106093	2047.7627845784477
iy	514.608708568617	2353.9625059474433
iy	526.2929507256135	2397.2039637411167
iy	415.72492976527786	2171.6096985674976
iy	566.8202424069344	1956.1195717767646
iy	504.9848113114747	2457.6368787893052
iy	634.6319764817873	2492.4377295716663
iy	407.690993889318	2207.416818146859
iy	422.7670794078486	2495.9307221553163
iy	533.5387385089008	2175.4875454163284
iy	426.9451829637141	2415.4629141585733
iy	559.048433718718	2315.549171941985
iy	401.2814185955347	2261.9605870639357
iy	368.66336311631824	2378.8048747696334
iy	363.22140763129886	2154.6777309194986
iy	345.84504540040524	1913.022389724822
iy	430.2068997297219	2081.8408232428897
iy	378.88505798025784	2152.6535493467286
iy	350.9753956699351	2184.9913829597936
iy	434.36386131929737	1899.577435227803
iy	328.44137891798886	2057.2348238514865
iy	433.01584631183124	1949.6799640543488
iy	404.63282943286697	1350.4983356588823
iy	401.02405568058657	1973.053389509445
iy	494.0383450508111	2113.4812537004336
iy	390.94813446298286	2114.1330640549445
iy	407.10144498520106	2456.1185751707108
iy	435.4371663733432	2003.3704791804178
iy	343.3241184394996	1929.2929905397725
iy	437.93116342468664	1841.3095081163044
iy	428.41413113723377	1900.5294647091175
iy	355.274338716887	2370.3655588703614
iy	393.4612503655536	2092.9777695211646
iy	551.1061095163059	2148.4921736665833
iy	481.3400526168152	2070.3762146898202
iy	371.7868555817092	2216.9068971472384
iy	369.756362658744	2339.628400762249
iy	353.10165421702214	2355.4956739556374
iy	300.566438200709	2512.234656243847
iy	326.212634333437	1851.1797634551929
iy	356.7397619869374	2157.066713434554
iy	325.7636584434945	2231.386362668256
iy	381.19366505640045	2314.6687630799547
iy	519.3930410647235	2144.871753657726
iy	460.9509121724313	2175.044407525102
iy	242.70862671905775	2125.8515222220003
iy	1198.826624747649	1829.0599087312085
iy	605.8293668337689	2025.5366045203962
iy	476.54933594290907	2076.9798499443054
iy	607.1340823865372	1805.873965541957
iy	486.1999459822567	1929.9626263718594
iy	534.8217888844283	1970.2103831724544
iy	526.9950201932359	1851.8692338991448
iy	405.2068673814862	2238.1186590960187
iy	537.1305263491317	2277.798851467072
iy	385.9362017028128	2030.1972386097314
iy	425.81500150069417	1929.706785410977
iy	447.9681330782534	2173.3480803962802
iy	436.62291107973533	1903.785932605448
iy	473.9862671746884	1792.7044626156926
iy	516.0347007625693	1945.2134681346508
iy	478.85844105750215	2079.6397600263317
iy	467.3370972448285	2163.0522408722513
iy	352.56928440561853	2071.331056075178
iy	355.99772283343344	2047.9358949027792
iy	513.1621005173616	2125.2831522880697
iy	575.2727152593684	1478.3632800069263
iy	423.04854939210895	2089.4714068311487
iy	427.61972178327187	1757.5265147171228
iy	363.3360146293536	1766.6400704775504
iy	1217.4993244415089	2348.3902996714273
iy	329.0757216323327	2267.756414246799
iy	457.6553204879423	2069.4392252984485
iy	629.4343396376935	1787.4115989573468
iy	369.8842283797234	1992.7574379692994
iy	475.4067808012363	1883.4750655344383
iy	466.83211068571995	1785.4102280026432
iy	412.6499480943966	1750.2103752525315
iy	468.348274347798	2032.3971468399927
iy	381.99868283980123	2090.8319414315065
iy	322.2029774319521	2198.7352886211434
iy	397.7261595844583	1844.6043236965575
iy	408.93734223173755	1836.411840165553
iy	404.5225625831229	1799.0106758684917
iy	449.54618075575945	1723.6693085150096
iy	406.37672543564173	1928.3228687301219
iy	425.5201536777934	1955.763163161077
iy	379.8817820505753	2032.1492992693236
iy	369.44213315248516	1895.7123691288402
iy	420.5208000154915	1927.8574913637692
iy	405.60671495340597	1876.182546440486
iy	440.8624182187862	1797.6797086952702
iy	449.9048393003799	1970.9294017561765
iy	380.5885484998681	1886.426556468526
iy	408.2206289939202	2042.070646146159
iy	431.36000764202345	1925.321565617441
iy	354.62358588885155	2142.5604635553887
iy	350.01577679470046	1997.5392737346192
iy	452.49113237472125	1786.682109587943
iy	395.05470229441204	1892.9952033119307
iy	474.2305526385128	2186.111071555026
iy	328.0988989377108	2203.108753239952
iy	368.4256215767789	2183.0441673293462
iy	375.44779478289496	2129.366528809488
iy	1153.0842357175206	2326.280808638129
iy	377.7019012337602	2087.042531874529
iy	458.6867894898422	1984.872940191081
iy	456.37528390414747	1874.957985692354
iy	449.2713295352041	1889.9784309050058
iy	462.0603587218032	2132.958646882582
iy	464.49498091419105	1758.0358649475766
iy	333.5419641614632	2299.7159642107276
iy	232.71647840392814	2145.2516296635663
iy	416.379431323113	2270.214352181215
iy	409.91712103038293	2171.643112974045
iy	408.5615623511124	1952.1222221820879
iy	476.62616658666866	2740.3675235718865
iy	429.15416086454144	1455.6487562423501
iy	464.26439598419324	2581.375149259687
iy	430.70009157057484	2649.5160134936073
iy	572.0414063766166	2654.8121934021533
iy	625.1590542646842	2015.29055668418
iy	525.5148292082337	2541.991907162762
iy	411.45344462607056	2032.6998553438902
iy	456.7080943597203	2505.216362772647
iy	738.8406819814186	2562.1923342986775
iy	561.3127056133653	2734.2889382668104
iy	471.89738360492595	2551.081395165492
iy	538.0053492104327	2394.3015870754916
iy	570.1678428670704	2139.0285743282566
iy	542.4048685657403	2870.3668783837566
iy	418.4635598125866	2497.1522289746395
iy	449.7420673460449	2252.3535738594555
iy	459.1713113159489	2360.988712217438
iy	512.5436682902026	2618.3346314415785
iy	467.04571835403925	2340.7156368422857
iy	476.3820161764481	2094.775214545463
iy	457.30639934751144	2737.3388741801937
iy	414.6280670433033	2491.8424383504034
iy	424.54614649839993	2273.932743262576
iy	463.8551498606701	2090.7830788845595
iy	483.73883959009146	2548.8656490096214
iy	422.8826321126418	2588.570679024582
iy	477.5577695752104	2157.358644098717
iy	419.8068958569474	2542.910674244155
iy	528.5972067759566	2184.44159673483
iy	418.293328926638	2288.1117754869024
iy	495.55543165172674	2098.8086313115946
iy	423.2460323448096	2490.3507764070373
iy	441.62160193822905	2390.8352152324933
iy	444.79141747862184	2123.122916255218
iy	532.2971255266813	2400.9839453506447
iy	467.77324923946236	2353.9801817300186
iy	417.2635655902269	2391.9271356222416
iy	448.23048408952246	2327.9570093680836
iy	346.68686577662686	2480.2433334177786
iy	428.2689315943541	2421.30800423575
iy	563.8296833424007	1983.538451377876
iy	418.08693438596157	1974.6768541261206
iy	488.8045589711786	2642.436577142124
iy	463.45018600392336	2305.4371231714963
iy	355.066752209906	2416.1814798675696
iy	373.028333196648	2288.4193616612433
iy	535.9537944080694	2467.5197585708815
iy	333.0162517350005	2586.652360481446
iy	423.20256636271625	2612.386042516515
iy	471.53741234754426	2185.5636132297786
iy	453.2651799796007	2356.5858875773224
iy	370.1830841419806	2468.1607171691985
iy	520.5874399548553	2520.4638722630616
iy	370.9258278443191	2664.5374556024344
iy	452.28158361499044	1780.6990509992393
iy	563.0131530953598	2198.332451501485
iy	488.4933560254945	2439.578851822964
iy	419.87599569929233	2311.156601113724
iy	442.11664060855134	2163.3015332201085
iy	440.614933798163	2414.6986105778897
iy	545.3677789696931	2137.8461877451496
